Game_Date,Sport,League_ID,Game_Status,Home_Team,Away_Team,Home_Score_Final,Away_Score_Final,Game_ID
2023-05-10 23:40:00,Baseball,1,Finished,Kansas City Royals,Chicago White Sox,,,136733
2023-05-10 23:40:00,Baseball,1,Finished,Chicago Cubs,St.Louis Cardinals,,,136735
2023-05-10 23:40:00,Baseball,1,Finished,Minnesota Twins,San Diego Padres,,,136741
2023-05-11 16:35:00,Baseball,1,Finished,Cincinnati Reds,New York Mets,,,136739
2023-05-11 17:10:00,Baseball,1,Finished,Minnesota Twins,San Diego Padres,,,136742
2023-05-11 18:10:00,Baseball,1,Finished,Kansas City Royals,Chicago White Sox,,,136746
2023-05-11 23:05:00,Baseball,1,Finished,New York Yankees,Tampa Bay Rays,,,136743
2023-05-12 01:40:00,Baseball,1,Finished,Oakland Athletics,Texas Rangers,,,136744
2023-05-12 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,136745
2023-05-12 22:40:00,Baseball,1,Finished,Detroit Tigers,Seattle Mariners,,,136748
2023-05-12 22:40:00,Baseball,1,Finished,Miami Marlins,Cincinnati Reds,,,136758
2023-05-12 23:05:00,Baseball,1,Finished,New York Yankees,Tampa Bay Rays,,,136750
2023-05-12 23:05:00,Baseball,1,Finished,Baltimore Orioles,Pittsburgh Pirates,,,136756
2023-05-12 23:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,136759
2023-05-12 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Atlanta Braves,,,136752
2023-05-12 23:10:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Angels,,,136753
2023-05-12 23:10:00,Baseball,1,Finished,Boston Red Sox,St.Louis Cardinals,,,136755
2023-05-13 00:10:00,Baseball,1,Finished,Chicago White Sox,Houston Astros,,,136754
2023-05-13 00:10:00,Baseball,1,Finished,Milwaukee Brewers,Kansas City Royals,,,136760
2023-05-13 00:10:00,Baseball,1,Finished,Minnesota Twins,Chicago Cubs,,,136761
2023-05-13 00:40:00,Baseball,1,Finished,Colorado Rockies,Philadelphia Phillies,,,136762
2023-05-13 01:40:00,Baseball,1,Finished,Oakland Athletics,Texas Rangers,,,136749
2023-05-13 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,136757
2023-05-13 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,136751
2023-05-13 17:05:00,Baseball,1,Finished,New York Yankees,Tampa Bay Rays,,,136772
2023-05-13 17:10:00,Baseball,1,Finished,Miami Marlins,Cincinnati Reds,,,136763
2023-05-13 17:10:00,Baseball,1,Finished,Detroit Tigers,Seattle Mariners,,,136770
2023-05-13 18:10:00,Baseball,1,Finished,Minnesota Twins,Chicago Cubs,,,136764
2023-05-13 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Atlanta Braves,,,136774
2023-05-13 20:07:00,Baseball,1,Finished,Oakland Athletics,Texas Rangers,,,136773
2023-05-13 20:10:00,Baseball,1,Finished,Boston Red Sox,St.Louis Cardinals,,,136767
2023-05-13 22:10:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Angels,,,136769
2023-05-13 23:05:00,Baseball,1,Finished,Baltimore Orioles,Pittsburgh Pirates,,,136766
2023-05-13 23:10:00,Baseball,1,Finished,Milwaukee Brewers,Kansas City Royals,,,136776
2023-05-13 23:15:00,Baseball,1,Finished,Chicago White Sox,Houston Astros,,,136768
2023-05-13 23:15:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,136771
2023-05-14 00:10:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,136765
2023-05-14 00:10:00,Baseball,1,Finished,Colorado Rockies,Philadelphia Phillies,,,136777
2023-05-14 15:35:00,Baseball,1,Finished,Cleveland Guardians,Los Angeles Angels,,,136789
2023-05-14 16:35:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,136775
2023-05-14 17:35:00,Baseball,1,Finished,New York Yankees,Tampa Bay Rays,,,136786
2023-05-14 17:35:00,Baseball,1,Finished,Baltimore Orioles,Pittsburgh Pirates,,,136791
2023-05-14 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Atlanta Braves,,,136784
2023-05-14 17:40:00,Baseball,1,Finished,Miami Marlins,Cincinnati Reds,,,136779
2023-05-14 17:40:00,Baseball,1,Finished,Detroit Tigers,Seattle Mariners,,,136788
2023-05-14 18:10:00,Baseball,1,Finished,Milwaukee Brewers,Kansas City Royals,,,136780
2023-05-14 18:10:00,Baseball,1,Finished,Minnesota Twins,Chicago Cubs,,,136781
2023-05-14 18:10:00,Baseball,1,Finished,Chicago White Sox,Houston Astros,,,136787
2023-05-14 19:10:00,Baseball,1,Finished,Colorado Rockies,Philadelphia Phillies,,,136782
2023-05-14 20:07:00,Baseball,1,Finished,Oakland Athletics,Texas Rangers,,,136785
2023-05-14 20:10:00,Baseball,1,Finished,Los Angeles Dodgers,San Diego Padres,,,136783
2023-05-14 20:10:00,Baseball,1,Finished,Arizona Diamondbacks,San Francisco Giants,,,136792
2023-05-14 20:35:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,136778
2023-05-14 23:10:00,Baseball,1,Finished,Boston Red Sox,St.Louis Cardinals,,,136790
2023-05-15 20:05:00,Baseball,1,Finished,Washington Nationals,New York Mets,,,136802
2023-05-15 22:35:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Angels,,,136800
2023-05-15 23:07:00,Baseball,1,Finished,Toronto Blue Jays,New York Yankees,,,136793
2023-05-15 23:10:00,Baseball,1,Finished,Boston Red Sox,Seattle Mariners,,,136799
2023-05-15 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,136796
2023-05-16 00:05:00,Baseball,1,Finished,Texas Rangers,Atlanta Braves,,,136794
2023-05-16 00:10:00,Baseball,1,Finished,Houston Astros,Chicago Cubs,,,136797
2023-05-16 00:40:00,Baseball,1,Finished,Colorado Rockies,Cincinnati Reds,,,136803
2023-05-16 01:40:00,Baseball,1,Finished,Oakland Athletics,Arizona Diamondbacks,,,136798
2023-05-16 01:40:00,Baseball,1,Finished,San Diego Padres,Kansas City Royals,,,136804
2023-05-16 01:45:00,Baseball,1,Finished,San Francisco Giants,Philadelphia Phillies,,,136795
2023-05-16 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Minnesota Twins,,,136801
2023-05-16 22:35:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Angels,,,136816
2023-05-16 22:40:00,Baseball,1,Finished,Detroit Tigers,Pittsburgh Pirates,,,136810
2023-05-16 22:40:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,136817
2023-05-16 23:07:00,Baseball,1,Finished,Toronto Blue Jays,New York Yankees,,,136806
2023-05-16 23:10:00,Baseball,1,Finished,New York Mets,Tampa Bay Rays,,,136811
2023-05-16 23:10:00,Baseball,1,Finished,Boston Red Sox,Seattle Mariners,,,136815
2023-05-16 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,136808
2023-05-17 00:05:00,Baseball,1,Finished,Texas Rangers,Atlanta Braves,,,136807
2023-05-17 00:10:00,Baseball,1,Finished,Houston Astros,Chicago Cubs,,,136813
2023-05-17 00:10:00,Baseball,1,Finished,Chicago White Sox,Cleveland Guardians,,,136814
2023-05-17 00:40:00,Baseball,1,Finished,Colorado Rockies,Cincinnati Reds,,,136818
2023-05-17 01:40:00,Baseball,1,Finished,Oakland Athletics,Arizona Diamondbacks,,,136805
2023-05-17 01:40:00,Baseball,1,Finished,San Diego Padres,Kansas City Royals,,,136819
2023-05-17 01:45:00,Baseball,1,Finished,San Francisco Giants,Philadelphia Phillies,,,136809
2023-05-17 02:10:00,Baseball,1,Finished,Los Angeles Dodgers,Minnesota Twins,,,136812
2023-05-17 17:10:00,Baseball,1,Finished,Detroit Tigers,Pittsburgh Pirates,,,136829
2023-05-17 19:10:00,Baseball,1,Finished,Colorado Rockies,Cincinnati Reds,,,136820
2023-05-17 19:10:00,Baseball,1,Finished,Los Angeles Dodgers,Minnesota Twins,,,136827
2023-05-17 19:37:00,Baseball,1,Finished,Oakland Athletics,Arizona Diamondbacks,,,136826
2023-05-17 19:45:00,Baseball,1,Finished,San Francisco Giants,Philadelphia Phillies,,,136825
2023-05-17 20:10:00,Baseball,1,Finished,San Diego Padres,Kansas City Royals,,,136833
2023-05-17 22:35:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Angels,,,136838
2023-05-17 22:40:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,136834
2023-05-17 23:07:00,Baseball,1,Finished,Toronto Blue Jays,New York Yankees,,,136822
2023-05-17 23:10:00,Baseball,1,Finished,Boston Red Sox,Seattle Mariners,,,136831
2023-05-17 23:10:00,Baseball,1,Finished,New York Mets,Tampa Bay Rays,,,136839
2023-05-17 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Milwaukee Brewers,,,136824
2023-05-18 00:05:00,Baseball,1,Finished,Texas Rangers,Atlanta Braves,,,136823
2023-05-18 00:10:00,Baseball,1,Finished,Houston Astros,Chicago Cubs,,,136828
2023-05-18 00:10:00,Baseball,1,Finished,Chicago White Sox,Cleveland Guardians,,,136830
2023-05-18 16:35:00,Baseball,1,Finished,Baltimore Orioles,Los Angeles Angels,,,136832
2023-05-18 17:10:00,Baseball,1,Finished,New York Mets,Tampa Bay Rays,,,136821
2023-05-18 17:10:00,Baseball,1,Finished,Miami Marlins,Washington Nationals,,,136835
2023-05-18 18:10:00,Baseball,1,Finished,Chicago White Sox,Cleveland Guardians,,,136840
2023-05-18 23:07:00,Baseball,1,Finished,Toronto Blue Jays,New York Yankees,,,136837
2023-05-18 23:45:00,Baseball,1,Finished,St.Louis Cardinals,Los Angeles Dodgers,,,136836
2023-05-19 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Arizona Diamondbacks,,,136852
2023-05-19 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Milwaukee Brewers,,,136843
2023-05-19 22:40:00,Baseball,1,Finished,Cincinnati Reds,New York Yankees,,,136849
2023-05-19 23:05:00,Baseball,1,Finished,Philadelphia Phillies,Chicago Cubs,,,136853
2023-05-19 23:05:00,Baseball,1,Finished,Washington Nationals,Detroit Tigers,,,136854
2023-05-19 23:07:00,Baseball,1,Finished,Toronto Blue Jays,Baltimore Orioles,,,136842
2023-05-19 23:10:00,Baseball,1,Finished,New York Mets,Cleveland Guardians,,,136846
2023-05-19 23:20:00,Baseball,1,Finished,Atlanta Braves,Seattle Mariners,,,136851
2023-05-20 00:05:00,Baseball,1,Finished,Texas Rangers,Colorado Rockies,,,136845
2023-05-20 00:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,136848
2023-05-20 00:10:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,136850
2023-05-20 00:15:00,Baseball,1,Finished,St.Louis Cardinals,Los Angeles Dodgers,,,136844
2023-05-20 01:38:00,Baseball,1,Finished,Los Angeles Angels,Minnesota Twins,,,136847
2023-05-20 01:40:00,Baseball,1,Finished,San Diego Padres,Boston Red Sox,,,136855
2023-05-20 02:15:00,Baseball,1,Finished,San Francisco Giants,Miami Marlins,,,136841
2023-05-20 18:10:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,136865
2023-05-20 19:07:00,Baseball,1,Finished,Toronto Blue Jays,Baltimore Orioles,,,136857
2023-05-20 20:05:00,Baseball,1,Finished,San Francisco Giants,Miami Marlins,,,136856
2023-05-20 20:05:00,Baseball,1,Finished,Texas Rangers,Colorado Rockies,,,136858
2023-05-20 20:05:00,Baseball,1,Finished,Philadelphia Phillies,Chicago Cubs,,,136867
2023-05-20 20:05:00,Baseball,1,Finished,Pittsburgh Pirates,Arizona Diamondbacks,,,136868
2023-05-20 20:05:00,Baseball,1,Finished,Washington Nationals,Detroit Tigers,,,136869
2023-05-20 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Milwaukee Brewers,,,136859
2023-05-20 20:10:00,Baseball,1,Finished,Cincinnati Reds,New York Yankees,,,136861
2023-05-20 20:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,136864
2023-05-20 23:15:00,Baseball,1,Finished,St.Louis Cardinals,Los Angeles Dodgers,,,136860
2023-05-20 23:15:00,Baseball,1,Finished,Atlanta Braves,Seattle Mariners,,,136866
2023-05-21 02:07:00,Baseball,1,Finished,Los Angeles Angels,Minnesota Twins,,,136880
2023-05-21 02:10:00,Baseball,1,Finished,San Diego Padres,Boston Red Sox,,,136870
2023-05-21 15:35:00,Baseball,1,Finished,Cincinnati Reds,New York Yankees,,,136882
2023-05-21 17:35:00,Baseball,1,Finished,Philadelphia Phillies,Chicago Cubs,,,136871
2023-05-21 17:35:00,Baseball,1,Finished,Pittsburgh Pirates,Arizona Diamondbacks,,,136872
2023-05-21 17:35:00,Baseball,1,Finished,Washington Nationals,Detroit Tigers,,,136873
2023-05-21 17:35:00,Baseball,1,Finished,Atlanta Braves,Seattle Mariners,,,136884
2023-05-21 17:37:00,Baseball,1,Finished,Toronto Blue Jays,Baltimore Orioles,,,136875
2023-05-21 17:40:00,Baseball,1,Finished,New York Mets,Cleveland Guardians,,,136862
2023-05-21 17:40:00,Baseball,1,Finished,Tampa Bay Rays,Milwaukee Brewers,,,136877
2023-05-21 18:10:00,Baseball,1,Finished,Houston Astros,Oakland Athletics,,,136881
2023-05-21 18:10:00,Baseball,1,Finished,Chicago White Sox,Kansas City Royals,,,136883
2023-05-21 18:15:00,Baseball,1,Finished,St.Louis Cardinals,Los Angeles Dodgers,,,136874
2023-05-21 18:35:00,Baseball,1,Finished,Texas Rangers,Colorado Rockies,,,136876
2023-05-21 20:05:00,Baseball,1,Finished,San Francisco Giants,Miami Marlins,,,136878
2023-05-21 20:07:00,Baseball,1,Finished,Los Angeles Angels,Minnesota Twins,,,136863
2023-05-21 20:10:00,Baseball,1,Finished,San Diego Padres,Boston Red Sox,,,136885
2023-05-21 23:10:00,Baseball,1,Finished,New York Mets,Cleveland Guardians,,,136879
2023-05-22 22:10:00,Baseball,1,Finished,Cleveland Guardians,Chicago White Sox,,,136890
2023-05-22 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Texas Rangers,,,136893
2023-05-22 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,136887
2023-05-22 22:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,136891
2023-05-22 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Arizona Diamondbacks,,,136894
2023-05-22 23:20:00,Baseball,1,Finished,Atlanta Braves,Los Angeles Dodgers,,,136892
2023-05-22 23:40:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,136889
2023-05-22 23:40:00,Baseball,1,Finished,Milwaukee Brewers,Houston Astros,,,136895
2023-05-22 23:40:00,Baseball,1,Finished,Minnesota Twins,San Francisco Giants,,,136896
2023-05-23 00:40:00,Baseball,1,Finished,Colorado Rockies,Miami Marlins,,,136897
2023-05-23 01:38:00,Baseball,1,Finished,Los Angeles Angels,Boston Red Sox,,,136888
2023-05-23 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,136886
2023-05-23 22:10:00,Baseball,1,Finished,Cleveland Guardians,Chicago White Sox,,,136904
2023-05-23 22:35:00,Baseball,1,Finished,Pittsburgh Pirates,Texas Rangers,,,136907
2023-05-23 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,136899
2023-05-23 22:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,136902
2023-05-23 22:40:00,Baseball,1,Finished,Philadelphia Phillies,Arizona Diamondbacks,,,136908
2023-05-23 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,136901
2023-05-23 23:05:00,Baseball,1,Finished,Washington Nationals,San Diego Padres,,,136909
2023-05-23 23:20:00,Baseball,1,Finished,Atlanta Braves,Los Angeles Dodgers,,,136905
2023-05-23 23:40:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,136903
2023-05-23 23:40:00,Baseball,1,Finished,Chicago Cubs,New York Mets,,,136906
2023-05-23 23:40:00,Baseball,1,Finished,Milwaukee Brewers,Houston Astros,,,136910
2023-05-23 23:40:00,Baseball,1,Finished,Minnesota Twins,San Francisco Giants,,,136911
2023-05-24 00:40:00,Baseball,1,Finished,Colorado Rockies,Miami Marlins,,,136912
2023-05-24 01:38:00,Baseball,1,Finished,Los Angeles Angels,Boston Red Sox,,,136898
2023-05-24 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,136900
2023-05-24 16:35:00,Baseball,1,Finished,Pittsburgh Pirates,Texas Rangers,,,136913
2023-05-24 17:05:00,Baseball,1,Finished,Philadelphia Phillies,Arizona Diamondbacks,,,136914
2023-05-24 17:10:00,Baseball,1,Finished,Milwaukee Brewers,Houston Astros,,,136915
2023-05-24 17:10:00,Baseball,1,Finished,Minnesota Twins,San Francisco Giants,,,136916
2023-05-24 17:10:00,Baseball,1,Finished,Cleveland Guardians,Chicago White Sox,,,136925
2023-05-24 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,136918
2023-05-24 22:40:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,136933
2023-05-24 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,136920
2023-05-24 23:05:00,Baseball,1,Finished,Washington Nationals,San Diego Padres,,,136926
2023-05-24 23:20:00,Baseball,1,Finished,Atlanta Braves,Los Angeles Dodgers,,,136921
2023-05-24 23:40:00,Baseball,1,Finished,Kansas City Royals,Detroit Tigers,,,136922
2023-05-24 23:40:00,Baseball,1,Finished,Chicago Cubs,New York Mets,,,136924
2023-05-25 00:40:00,Baseball,1,Finished,Colorado Rockies,Miami Marlins,,,136927
2023-05-25 01:38:00,Baseball,1,Finished,Los Angeles Angels,Boston Red Sox,,,136917
2023-05-25 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,136919
2023-05-25 16:35:00,Baseball,1,Finished,Cincinnati Reds,St.Louis Cardinals,,,136923
2023-05-25 17:10:00,Baseball,1,Finished,Tampa Bay Rays,Toronto Blue Jays,,,136930
2023-05-25 19:10:00,Baseball,1,Finished,Colorado Rockies,Miami Marlins,,,136928
2023-05-25 20:05:00,Baseball,1,Finished,Washington Nationals,San Diego Padres,,,136936
2023-05-25 22:40:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,136932
2023-05-25 23:05:00,Baseball,1,Finished,New York Yankees,Baltimore Orioles,,,136929
2023-05-25 23:20:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,136935
2023-05-25 23:40:00,Baseball,1,Finished,Chicago Cubs,New York Mets,,,136934
2023-05-25 23:40:00,Baseball,1,Finished,Milwaukee Brewers,San Francisco Giants,,,136937
2023-05-26 01:40:00,Baseball,1,Finished,Seattle Mariners,Oakland Athletics,,,136931
2023-05-26 18:20:00,Baseball,1,Finished,Chicago Cubs,Cincinnati Reds,,,136943
2023-05-26 22:40:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Dodgers,,,136939
2023-05-26 22:40:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,136945
2023-05-26 23:05:00,Baseball,1,Finished,New York Yankees,San Diego Padres,,,136942
2023-05-26 23:05:00,Baseball,1,Finished,Baltimore Orioles,Texas Rangers,,,136947
2023-05-26 23:10:00,Baseball,1,Finished,Cleveland Guardians,St.Louis Cardinals,,,136946
2023-05-26 23:20:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,136948
2023-05-27 00:10:00,Baseball,1,Finished,Kansas City Royals,Washington Nationals,,,136944
2023-05-27 00:10:00,Baseball,1,Finished,Milwaukee Brewers,San Francisco Giants,,,136950
2023-05-27 00:10:00,Baseball,1,Finished,Minnesota Twins,Toronto Blue Jays,,,136951
2023-05-27 00:40:00,Baseball,1,Finished,Colorado Rockies,New York Mets,,,136952
2023-05-27 01:38:00,Baseball,1,Finished,Los Angeles Angels,Miami Marlins,,,136938
2023-05-27 01:40:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,136941
2023-05-27 01:40:00,Baseball,1,Finished,Arizona Diamondbacks,Boston Red Sox,,,136949
2023-05-27 02:10:00,Baseball,1,Finished,Seattle Mariners,Pittsburgh Pirates,,,136940
2023-05-27 17:05:00,Baseball,1,Finished,New York Yankees,San Diego Padres,,,136958
2023-05-27 17:10:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,136961
2023-05-27 18:10:00,Baseball,1,Finished,Minnesota Twins,Toronto Blue Jays,,,136953
2023-05-27 20:05:00,Baseball,1,Finished,Baltimore Orioles,Texas Rangers,,,136963
2023-05-27 20:07:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,136957
2023-05-27 20:10:00,Baseball,1,Finished,Kansas City Royals,Washington Nationals,,,136954
2023-05-27 20:10:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Dodgers,,,136955
2023-05-27 20:10:00,Baseball,1,Finished,Seattle Mariners,Pittsburgh Pirates,,,136956
2023-05-27 20:10:00,Baseball,1,Finished,Atlanta Braves,Philadelphia Phillies,,,136964
2023-05-27 20:10:00,Baseball,1,Finished,Milwaukee Brewers,San Francisco Giants,,,136967
2023-05-27 23:15:00,Baseball,1,Finished,Cleveland Guardians,St.Louis Cardinals,,,136960
2023-05-27 23:15:00,Baseball,1,Finished,Chicago Cubs,Cincinnati Reds,,,136962
2023-05-27 23:15:00,Baseball,1,Finished,Arizona Diamondbacks,Boston Red Sox,,,136965
2023-05-28 01:10:00,Baseball,1,Finished,Colorado Rockies,New York Mets,,,136966
2023-05-28 02:07:00,Baseball,1,Finished,Los Angeles Angels,Miami Marlins,,,136959
2023-05-28 15:35:00,Baseball,1,Finished,Tampa Bay Rays,Los Angeles Dodgers,,,136972
2023-05-28 17:35:00,Baseball,1,Finished,New York Yankees,San Diego Padres,,,136975
2023-05-28 17:35:00,Baseball,1,Finished,Baltimore Orioles,Texas Rangers,,,136979
2023-05-28 17:40:00,Baseball,1,Finished,Detroit Tigers,Chicago White Sox,,,136977
2023-05-28 17:40:00,Baseball,1,Finished,Cleveland Guardians,St.Louis Cardinals,,,136982
2023-05-28 18:10:00,Baseball,1,Finished,Milwaukee Brewers,San Francisco Giants,,,136968
2023-05-28 18:10:00,Baseball,1,Finished,Minnesota Twins,Toronto Blue Jays,,,136969
2023-05-28 18:10:00,Baseball,1,Finished,Kansas City Royals,Washington Nationals,,,136971
2023-05-28 18:20:00,Baseball,1,Finished,Chicago Cubs,Cincinnati Reds,,,136978
2023-05-28 19:10:00,Baseball,1,Finished,Colorado Rockies,New York Mets,,,136970
2023-05-28 20:07:00,Baseball,1,Finished,Oakland Athletics,Houston Astros,,,136974
2023-05-28 20:07:00,Baseball,1,Finished,Los Angeles Angels,Miami Marlins,,,136976
